Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,122.0,132.0,5998.94946969696,1221.34159090909,967.958409090911,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,28.0,29.0,9786.19241379311,2398.8,1911.24,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,18.0,18.0,15392.3172222222,5518.80999999999,4397.1,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,12.0,13.0,6557.14538461538,1332.1,1061.34,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,52.0,55.0,8485.57945454546,2764.34836363636,2191.12581818182,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,66.0,68.0,11878.7977941176,6097.23897058823,4855.31,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,59.0,59.0,23743.5379661016,11031.4937288135,9431.49372881356,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,23.0,23.0,5001.43478260869,1484.49391304347,1179.08956521739,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5166,Cochlear Implant Procedure,13.0,14.0,52695.7064285714,30862.99,29262.99,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,12.0,14.0,4134.32857142857,1381.61999999999,1100.79999999999,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,70.0,80.0,9279.546125,2712.68324999999,2144.48999999999,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,45.0,49.0,12889.0085714285,4773.01571428571,3791.16102040816,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,251.0,254.0,7413.2213779527,2738.40468503935,1920.09838582676,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,82.0,95.0,12394.6212631578,4843.13431578947,3853.07484210526,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,150.0,157.0,30890.9977707007,9580.6821656051,7984.41573248407,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,11.0,11.0,36375.1454545454,15918.31,14318.31,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,11.0,11.0,53944.1618181818,21748.4481818181,20132.0609090909,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,15.0,15.0,17222.062,7579.97,6039.32,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,99.0,99.0,21896.6813131312,9513.61333333331,7909.76343434342,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,18.0,18.0,67379.5305555555,29697.05,28097.0499999999,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,30.0,33.0,3960.4206060606,1617.1406060606,1293.41121212121,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,12.0,12.0,10410.5891666666,3289.05,2620.54,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,87.0,89.0,13825.9162921348,4807.76662921348,3820.98853932584,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,29.0,29.0,20079.7403448275,8200.45931034483,6600.45931034483,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,79.0,84.0,6521.66714285715,1708.31892857142,1353.37309523809,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,94.0,105.0,8410.59495238094,2939.55742857143,2335.77619047618,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,99.0,107.0,10553.001588785,4301.4723364486,3411.04738317757,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,42.0,42.0,13578.4835714285,7946.22999999999,6346.23,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5377,Level 7 Urology and Related Services,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,21.0,21.0,9388.59952380954,2476.50761904761,1938.79333333333,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,12.0,13.0,10983.0223076923,4304.44846153846,3415.70076923077,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,28.0,31.0,5604.69322580645,1669.2964516129,1324.19419354838,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,14.0,17.0,10010.4335294117,6132.35,4885.94,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5463,Level 3 Neurostimulator and Related Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,21.0,21.0,38499.3838095237,27183.51,25583.51,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5491,Level 1 Intraocular Procedures,83.0,127.0,5292.82220472441,1972.85062992126,1564.02535433071,0.0,0.0
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5627,Level 7 Radiation Therapy,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5881,Ancillary Outpatient Services When Patient Dies,,,,,,,
10029,East Alabama Medical Center,2000 Pepperell Parkway,Opelika,AL,1,36801,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,150.0,158.0,6967.66468354429,2250.53860759494,1793.44215189873,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,817.0,962.0,8692.27618503118,1282.13266112268,1013.686018711,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,139.0,145.0,22787.7912413792,2172.41813793103,1721.29475862068,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,29.0,30.0,37747.56,3010.75,2398.80999999999,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,42.0,43.0,57111.3888372093,5111.73627906977,4046.4276744186,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,12.0,13.0,59999.4723076923,7711.88,6144.42,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,52.0,56.0,17931.4546428571,1216.07892857142,961.914107142856,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,85.0,86.0,29527.3102325581,2558.66825581395,2025.24023255813,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,137.0,140.0,51603.9139285715,5530.53264285713,4350.5197857143,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,164.0,170.0,65556.6064705879,11066.4562352941,9466.45623529414,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5116,Level 6 Musculoskeletal Procedures,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,246.0,407.0,7234.40766584766,1391.89808353807,1106.25972972972,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,187.0,245.0,26890.9810204081,2863.03677551021,2267.42289795919,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,123.0,127.0,46100.3354330711,5418.52858267717,4316.28023622047,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,29.0,31.0,7676.00903225806,1184.51677419354,934.325161290323,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,61.0,77.0,19251.5709090909,2433.50415584415,1932.42441558441,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,205.0,215.0,41197.1006511627,4560.02088372092,3606.8483255814,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5166,Cochlear Implant Procedure,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,102.0,105.0,8935.51152380954,1285.01552380952,1018.56752380952,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,328.0,398.0,19087.3079396984,2525.31396984926,1993.1013316583,11.0,4244.78714545454
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,107.0,135.0,38838.4942962962,3949.51814814814,3108.20466666667,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,674.0,704.0,33716.0021022727,2542.35137784093,1773.07484375002,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,101.0,111.0,35367.3945045044,4474.26396396395,3545.39189189188,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,198.0,229.0,66472.9368122269,8923.44882096065,7320.17786026197,13.0,1463.66693846153
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,40.0,40.0,98998.1379999999,15014.64,13414.64,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,18.0,18.0,65877.4561111111,5896.39999999999,4697.94,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,279.0,287.0,153840.675679444,20052.5248780487,18451.8902439023,18.0,1555.78266666666
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,31.0,31.0,26213.35,6781.32032258064,5328.31032258064,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,37.0,37.0,52173.5813513514,8643.46918918919,7038.73648648649,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,21.0,21.0,70275.6095238095,16318.09,14718.09,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5231,Level 1 ICD and Similar Procedures,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,51.0,51.0,124916.480196078,26973.9390196078,25373.9390196078,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,384.0,463.0,14665.8562634989,1466.25924406047,1157.736112311,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5303,Level 3 Upper GI Procedures,58.0,60.0,27463.1988333333,2712.22433333333,2141.47799999999,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,75.0,82.0,20747.7032926828,2194.6737804878,1756.3643902439,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,60.0,87.0,36856.0320689654,4549.78287356321,3613.96356321839,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,57.0,89.0,23674.3830337079,2965.23247191011,2327.84438202247,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,167.0,175.0,39732.593942857,4425.6561142857,3492.90788571428,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,133.0,134.0,61330.0032835821,7821.32246268656,6221.32246268656,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,529.0,747.0,3831.79336010709,547.695394912978,434.623480589021,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,294.0,339.0,12393.4626548672,1583.58569321532,1250.0033038348,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,133.0,172.0,23971.2826744184,2666.89796511627,2095.21284883721,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,139.0,154.0,38115.1001948051,4021.36805194805,3182.54025974025,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,15.0,18.0,48658.1661111111,6831.03888888889,5307.76888888889,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5377,Level 7 Urology and Related Services,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,37.0,39.0,58778.0107692308,15317.5551282051,13717.4564102564,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,43.0,44.0,28430.4306818181,2476.22,1972.91999999999,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,48.0,48.0,35219.1435416666,3857.18937499999,3032.109375,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5416,Level 6 Gynecologic Procedures,65.0,65.0,41658.7538461538,5991.57476923076,4739.08276923077,0.0,0.0
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,87.0,93.0,14010.969032258,1508.41623655913,1186.50215053763,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5432,Level 2 Nerve Procedures,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
10033,University Of Alabama Hospital,619 South 19th Street,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,21.0,26.0,21617.6846153846,5338.63384615384,4253.54769230769,0.0,0.0
